property_id,ward_id,ward_name,zone,lat,lng,address,pincode,property_type,area_sqm,detection_type,confidence,ndbi_delta,area_delta,ndvi_drop,osm_status,db_match,baseline_year,comparison_year,detected_at,status,estimated_annual_tax_inr,owner_name,s3_geojson_key
GVMC-014-0019,14,Kurmannapalem,Gajuwaka,17.649261,83.239806,"D.No 10, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,330,change_of_use,0.43,0.42,0.43,0.42,0.29,0.28,2022,2024,2024-06-09T04:00:00Z,pending,13200,"Padma Rao",mock/ward-14/GVMC-014-0019.json
GVMC-014-0020,14,Kurmannapalem,Gajuwaka,17.647709,83.217583,"D.No 20, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,320,change_of_use,0.81,0.72,0.71,0.78,0.67,0.54,2022,2024,2024-10-13T04:00:00Z,pending,12800,"Ravi Chowdary",mock/ward-14/GVMC-014-0020.json
GVMC-014-0021,14,Kurmannapalem,Gajuwaka,17.677308,83.224307,"D.No 2, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,558,new_build,0.52,0.42,0.53,0.4,0.3,0.39,2022,2024,2024-02-08T02:00:00Z,false_positive,44640,"Ravi Chowdary",mock/ward-14/GVMC-014-0021.json
GVMC-014-0022,14,Kurmannapalem,Gajuwaka,17.641532,83.225588,"D.No 22, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,297,change_of_use,0.61,0.61,0.48,0.51,0.47,0.43,2022,2024,2024-01-18T03:00:00Z,pending,11880,"Krishna Chowdary",mock/ward-14/GVMC-014-0022.json
GVMC-014-0023,14,Kurmannapalem,Gajuwaka,17.666324,83.222505,"D.No 36-3, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,382,new_build,0.62,0.58,0.55,0.62,0.51,0.55,2022,2024,2024-12-17T05:00:00Z,pending,30560,"Ravi Devi",mock/ward-14/GVMC-014-0023.json
GVMC-014-0024,14,Kurmannapalem,Gajuwaka,17.652462,83.223564,"D.No 4-2, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,247,new_build,0.56,0.54,0.57,0.52,0.49,0.33,2022,2024,2024-11-06T03:00:00Z,verified,19760,"Ramesh Murthy",mock/ward-14/GVMC-014-0024.json
GVMC-014-0025,14,Kurmannapalem,Gajuwaka,17.652357,83.232889,"D.No 28, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,933,new_build,0.44,0.46,0.4,0.36,0.33,0.36,2022,2024,2024-03-17T01:00:00Z,pending,74640,"Ramesh Raju",mock/ward-14/GVMC-014-0025.json
GVMC-014-0026,14,Kurmannapalem,Gajuwaka,17.640102,83.216287,"D.No 12-2, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,565,change_of_use,0.67,0.57,0.64,0.56,0.4,0.56,2022,2024,2024-10-28T04:00:00Z,pending,22600,"Suresh Rao",mock/ward-14/GVMC-014-0026.json
GVMC-014-0027,14,Kurmannapalem,Gajuwaka,17.673113,83.201274,"D.No 11, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,788,new_build,0.79,0.68,0.65,0.64,0.68,0.61,2022,2024,2024-04-02T01:00:00Z,verified,63040,"Haritha Reddy",mock/ward-14/GVMC-014-0027.json
GVMC-014-0028,14,Kurmannapalem,Gajuwaka,17.647748,83.237726,"D.No 21, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,119,new_build,0.69,0.7,0.58,0.53,0.45,0.41,2022,2024,2024-04-04T05:00:00Z,pending,9520,"Ramesh Sarma",mock/ward-14/GVMC-014-0028.json
GVMC-014-0029,14,Kurmannapalem,Gajuwaka,17.672388,83.210573,"D.No 21, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Industrial,150,change_of_use,0.78,0.79,0.71,0.65,0.58,0.65,2022,2024,2024-12-16T03:00:00Z,verified,6000,"Lakshmi Devi",mock/ward-14/GVMC-014-0029.json
GVMC-014-0030,14,Kurmannapalem,Gajuwaka,17.678685,83.21845,"D.No 30, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,354,change_of_use,0.74,0.74,0.65,0.66,0.5,0.51,2022,2024,2024-12-26T05:00:00Z,pending,14160,"Kavitha Sarma",mock/ward-14/GVMC-014-0030.json
GVMC-014-0031,14,Kurmannapalem,Gajuwaka,17.66015,83.205423,"D.No 39-1, Colony Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,150,new_build,0.57,0.58,0.41,0.57,0.51,0.47,2022,2024,2024-07-10T02:00:00Z,pending,12000,"Naveen Rao",mock/ward-14/GVMC-014-0031.json
GVMC-014-0032,14,Kurmannapalem,Gajuwaka,17.668883,83.211388,"D.No 24-8, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,144,change_of_use,0.71,0.66,0.6,0.62,0.58,0.44,2022,2024,2024-05-16T01:00:00Z,underassessed,5760,"Padma Patnaik",mock/ward-14/GVMC-014-0032.json
GVMC-014-0033,14,Kurmannapalem,Gajuwaka,17.677703,83.196425,"D.No 25, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,578,change_of_use,0.9,0.85,0.8,0.88,0.7,0.55,2022,2024,2024-01-24T04:00:00Z,already_assessed,23120,"Naveen Varma",mock/ward-14/GVMC-014-0033.json
GVMC-014-0034,14,Kurmannapalem,Gajuwaka,17.670876,83.192451,"D.No 37-2, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,139,new_build,0.83,0.8,0.61,0.66,0.72,0.55,2022,2024,2024-08-26T05:00:00Z,false_positive,11120,"Ramesh Patnaik",mock/ward-14/GVMC-014-0034.json
GVMC-014-0035,14,Kurmannapalem,Gajuwaka,17.676602,83.203254,"D.No 18, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Vacant Land,274,change_of_use,0.93,0.87,0.82,0.85,0.71,0.53,2022,2024,2024-08-12T03:00:00Z,pending,10960,"Anitha Raju",mock/ward-14/GVMC-014-0035.json
GVMC-014-0036,14,Kurmannapalem,Gajuwaka,17.665206,83.229586,"D.No 40, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,779,new_build,0.47,0.4,0.34,0.39,0.45,0.37,2022,2024,2024-09-06T05:00:00Z,pending,62320,"Venkata Patnaik",mock/ward-14/GVMC-014-0036.json
GVMC-014-0037,14,Kurmannapalem,Gajuwaka,17.67412,83.215889,"D.No 45-1, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,352,change_of_use,0.6,0.6,0.58,0.47,0.35,0.35,2022,2024,2024-11-08T02:00:00Z,pending,14080,"Sowjanya Naidu",mock/ward-14/GVMC-014-0037.json
GVMC-014-0038,14,Kurmannapalem,Gajuwaka,17.648062,83.239859,"D.No 8, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,417,new_build,0.42,0.35,0.43,0.32,0.39,0.4,2022,2024,2024-07-14T01:00:00Z,pending,33360,"Naveen Murthy",mock/ward-14/GVMC-014-0038.json
GVMC-014-0039,14,Kurmannapalem,Gajuwaka,17.643691,83.204075,"D.No 31, Beach Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,262,new_build,0.85,0.83,0.68,0.77,0.57,0.49,2022,2024,2024-09-11T02:00:00Z,underassessed,20960,"Rajesh Reddy",mock/ward-14/GVMC-014-0039.json
GVMC-014-0040,14,Kurmannapalem,Gajuwaka,17.652044,83.222561,"D.No 21, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,940,new_build,0.78,0.68,0.58,0.69,0.48,0.55,2022,2024,2024-03-17T03:00:00Z,underassessed,75200,"Suresh Devi",mock/ward-14/GVMC-014-0040.json
GVMC-014-0041,14,Kurmannapalem,Gajuwaka,17.657562,83.213538,"D.No 32, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Vacant Land,166,change_of_use,0.75,0.79,0.73,0.72,0.54,0.61,2022,2024,2024-04-05T04:00:00Z,verified,6640,"Anitha Devi",mock/ward-14/GVMC-014-0041.json
GVMC-014-0042,14,Kurmannapalem,Gajuwaka,17.660368,83.232435,"D.No 35-7, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,154,new_build,0.77,0.76,0.69,0.69,0.48,0.47,2022,2024,2024-02-19T04:00:00Z,verified,12320,"Swathi Devi",mock/ward-14/GVMC-014-0042.json
GVMC-014-0043,14,Kurmannapalem,Gajuwaka,17.654313,83.234868,"D.No 22, Nagar Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,744,new_build,0.76,0.78,0.63,0.58,0.62,0.57,2022,2024,2024-02-19T03:00:00Z,verified,59520,"Ravi Patnaik",mock/ward-14/GVMC-014-0043.json
GVMC-014-0044,14,Kurmannapalem,Gajuwaka,17.666861,83.219479,"D.No 8-4, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,416,new_build,0.71,0.67,0.66,0.57,0.48,0.57,2022,2024,2024-01-13T04:00:00Z,pending,33280,"Kavitha Prasad",mock/ward-14/GVMC-014-0044.json
GVMC-014-0045,14,Kurmannapalem,Gajuwaka,17.654403,83.226428,"D.No 18, Colony Road, Kurmannapalem, Visakhapatnam - 530032",530032,Industrial,235,change_of_use,0.7,0.67,0.53,0.64,0.58,0.44,2022,2024,2024-01-21T03:00:00Z,underassessed,9400,"Prasad Chowdary",mock/ward-14/GVMC-014-0045.json
GVMC-014-0046,14,Kurmannapalem,Gajuwaka,17.647277,83.218464,"D.No 45, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,249,new_build,0.87,0.8,0.72,0.78,0.57,0.6,2022,2024,2024-12-16T04:00:00Z,pending,19920,"Rajesh Murthy",mock/ward-14/GVMC-014-0046.json
GVMC-014-0047,14,Kurmannapalem,Gajuwaka,17.658453,83.20206,"D.No 25, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,613,change_of_use,0.47,0.53,0.38,0.48,0.35,0.33,2022,2024,2024-09-28T03:00:00Z,pending,24520,"Anitha Devi",mock/ward-14/GVMC-014-0047.json
GVMC-014-0048,14,Kurmannapalem,Gajuwaka,17.642724,83.191013,"D.No 20, Cross Street, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,639,change_of_use,0.87,0.86,0.75,0.85,0.69,0.56,2022,2024,2024-02-10T04:00:00Z,pending,25560,"Swathi Chowdary",mock/ward-14/GVMC-014-0048.json
GVMC-014-0049,14,Kurmannapalem,Gajuwaka,17.671612,83.197901,"D.No 15-5, Lane, Kurmannapalem, Visakhapatnam - 530032",530032,Industrial,822,new_build,0.51,0.44,0.37,0.4,0.48,0.34,2022,2024,2024-08-05T01:00:00Z,pending,65760,"Lakshmi Patnaik",mock/ward-14/GVMC-014-0049.json
GVMC-014-0050,14,Kurmannapalem,Gajuwaka,17.665583,83.209448,"D.No 8, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,468,new_build,0.72,0.74,0.56,0.71,0.48,0.58,2022,2024,2024-08-20T01:00:00Z,verified,37440,"Ramesh Chowdary",mock/ward-14/GVMC-014-0050.json
GVMC-014-0051,14,Kurmannapalem,Gajuwaka,17.654147,83.19597,"D.No 7-3, Market Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,785,new_build,0.75,0.73,0.67,0.67,0.55,0.43,2022,2024,2024-11-01T02:00:00Z,verified,62800,"Divya Kumar",mock/ward-14/GVMC-014-0051.json
GVMC-014-0052,14,Kurmannapalem,Gajuwaka,17.657921,83.236339,"D.No 41-6, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,461,new_build,0.54,0.51,0.49,0.39,0.31,0.47,2022,2024,2024-11-20T02:00:00Z,underassessed,36880,"Srinivas Raju",mock/ward-14/GVMC-014-0052.json
GVMC-014-0053,14,Kurmannapalem,Gajuwaka,17.644641,83.227081,"D.No 2, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Mixed Use,576,new_build,0.66,0.55,0.61,0.57,0.4,0.57,2022,2024,2024-06-05T04:00:00Z,false_positive,46080,"Naveen Naidu",mock/ward-14/GVMC-014-0053.json
GVMC-014-0054,14,Kurmannapalem,Gajuwaka,17.671024,83.221595,"D.No 12, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,617,change_of_use,0.48,0.38,0.36,0.48,0.44,0.37,2022,2024,2024-07-14T01:00:00Z,pending,24680,"Srinivas Prasad",mock/ward-14/GVMC-014-0054.json
GVMC-014-0055,14,Kurmannapalem,Gajuwaka,17.645893,83.23089,"D.No 34, Ring Road Extension, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,775,new_build,0.44,0.47,0.46,0.45,0.34,0.19,2022,2024,2024-04-09T03:00:00Z,underassessed,62000,"Mahesh Prasad",mock/ward-14/GVMC-014-0055.json
GVMC-014-0056,14,Kurmannapalem,Gajuwaka,17.662779,83.19841,"D.No 4, Nagar Road, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,300,new_build,0.7,0.61,0.64,0.61,0.59,0.47,2022,2024,2024-03-13T02:00:00Z,false_positive,24000,"Suresh Sarma",mock/ward-14/GVMC-014-0056.json
GVMC-014-0057,14,Kurmannapalem,Gajuwaka,17.65063,83.217148,"D.No 26, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,103,change_of_use,0.68,0.67,0.62,0.57,0.55,0.37,2022,2024,2024-06-16T04:00:00Z,underassessed,4120,"Swathi Raju",mock/ward-14/GVMC-014-0057.json
GVMC-014-0058,14,Kurmannapalem,Gajuwaka,17.676134,83.202765,"D.No 23, Main Road, Kurmannapalem, Visakhapatnam - 530032",530032,Commercial,654,new_build,0.59,0.6,0.4,0.54,0.41,0.52,2022,2024,2024-04-18T04:00:00Z,verified,52320,"Divya Raju",mock/ward-14/GVMC-014-0058.json
GVMC-014-0059,14,Kurmannapalem,Gajuwaka,17.643028,83.20674,"D.No 43, Temple Street, Kurmannapalem, Visakhapatnam - 530032",530032,Residential,95,new_build,0.62,0.51,0.45,0.57,0.38,0.51,2022,2024,2024-05-04T05:00:00Z,false_positive,7600,"Swathi Raju",mock/ward-14/GVMC-014-0059.json
GVMC-015-0001,15,Sabbavaram,Anakapalli,17.627106,83.035395,"D.No 45-1, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,818,new_build,0.63,0.55,0.45,0.63,0.42,0.47,2022,2024,2024-08-04T02:00:00Z,already_assessed,65440,"Sunitha Chowdary",mock/ward-15/GVMC-015-0001.json
GVMC-015-0002,15,Sabbavaram,Anakapalli,17.638987,83.00079,"D.No 36, Cross Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,298,new_build,0.98,0.93,0.8,0.81,0.81,0.74,2022,2024,2024-11-16T04:00:00Z,verified,23840,"Prasad Reddy",mock/ward-15/GVMC-015-0002.json
GVMC-015-0003,15,Sabbavaram,Anakapalli,17.641825,83.056229,"D.No 38-3, Main Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,496,new_build,0.96,0.95,0.78,0.76,0.73,0.75,2022,2024,2024-12-11T01:00:00Z,pending,39680,"Haritha Rao",mock/ward-15/GVMC-015-0003.json
GVMC-015-0004,15,Sabbavaram,Anakapalli,17.588819,83.054225,"D.No 30-3, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,528,new_build,0.85,0.77,0.72,0.68,0.68,0.62,2022,2024,2024-04-08T05:00:00Z,pending,42240,"Sunitha Rao",mock/ward-15/GVMC-015-0004.json
GVMC-015-0005,15,Sabbavaram,Anakapalli,17.617148,83.072544,"D.No 43, Cross Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,538,change_of_use,0.45,0.49,0.37,0.34,0.34,0.32,2022,2024,2024-03-10T03:00:00Z,pending,21520,"Sowjanya Sarma",mock/ward-15/GVMC-015-0005.json
GVMC-015-0006,15,Sabbavaram,Anakapalli,17.584565,83.029501,"D.No 33, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,250,change_of_use,0.42,0.34,0.44,0.35,0.25,0.38,2022,2024,2024-10-09T01:00:00Z,pending,10000,"Swathi Raju",mock/ward-15/GVMC-015-0006.json
GVMC-015-0007,15,Sabbavaram,Anakapalli,17.610286,83.011926,"D.No 17, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Industrial,185,change_of_use,0.98,0.97,0.89,0.91,0.68,0.78,2022,2024,2024-08-13T02:00:00Z,pending,7400,"Srinivas Kumar",mock/ward-15/GVMC-015-0007.json
GVMC-015-0008,15,Sabbavaram,Anakapalli,17.608279,83.03405,"D.No 37, Market Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,350,change_of_use,0.88,0.88,0.66,0.8,0.69,0.56,2022,2024,2024-02-16T05:00:00Z,pending,14000,"Ravi Chowdary",mock/ward-15/GVMC-015-0008.json
GVMC-015-0009,15,Sabbavaram,Anakapalli,17.60444,83.054438,"D.No 13-4, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,299,change_of_use,0.65,0.65,0.58,0.58,0.45,0.53,2022,2024,2024-06-10T02:00:00Z,pending,11960,"Kavitha Reddy",mock/ward-15/GVMC-015-0009.json
GVMC-015-0010,15,Sabbavaram,Anakapalli,17.627798,83.033074,"D.No 16, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,423,new_build,0.69,0.69,0.53,0.68,0.42,0.59,2022,2024,2024-07-02T04:00:00Z,verified,33840,"Prasad Patnaik",mock/ward-15/GVMC-015-0010.json
GVMC-015-0011,15,Sabbavaram,Anakapalli,17.639213,83.041389,"D.No 38-6, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Vacant Land,313,new_build,0.72,0.72,0.7,0.71,0.51,0.56,2022,2024,2024-06-11T01:00:00Z,already_assessed,25040,"Suresh Patnaik",mock/ward-15/GVMC-015-0011.json
GVMC-015-0012,15,Sabbavaram,Anakapalli,17.594294,83.051495,"D.No 30, Ring Road Extension, Sabbavaram, Visakhapatnam - 530040",530040,Industrial,772,new_build,0.77,0.67,0.72,0.64,0.61,0.47,2022,2024,2024-12-23T03:00:00Z,underassessed,61760,"Divya Reddy",mock/ward-15/GVMC-015-0012.json
GVMC-015-0013,15,Sabbavaram,Anakapalli,17.625899,83.088629,"D.No 11, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,572,change_of_use,0.69,0.69,0.59,0.6,0.47,0.45,2022,2024,2024-07-06T03:00:00Z,pending,22880,"Kavitha Raju",mock/ward-15/GVMC-015-0013.json
GVMC-015-0014,15,Sabbavaram,Anakapalli,17.61154,83.084211,"D.No 7, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Residential,488,new_build,0.64,0.54,0.58,0.48,0.51,0.52,2022,2024,2024-05-18T03:00:00Z,underassessed,39040,"Rajesh Rao",mock/ward-15/GVMC-015-0014.json
GVMC-015-0015,15,Sabbavaram,Anakapalli,17.611459,83.012835,"D.No 2, Cross Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,215,new_build,0.87,0.88,0.78,0.76,0.68,0.69,2022,2024,2024-02-10T03:00:00Z,verified,17200,"Divya Naidu",mock/ward-15/GVMC-015-0015.json
GVMC-015-0016,15,Sabbavaram,Anakapalli,17.641247,83.048874,"D.No 21-8, Ring Road Extension, Sabbavaram, Visakhapatnam - 530040",530040,Residential,661,new_build,0.73,0.69,0.54,0.6,0.56,0.56,2022,2024,2024-08-20T01:00:00Z,pending,52880,"Srinivas Reddy",mock/ward-15/GVMC-015-0016.json
GVMC-015-0017,15,Sabbavaram,Anakapalli,17.64695,83.02937,"D.No 19, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,131,change_of_use,0.65,0.66,0.65,0.56,0.46,0.42,2022,2024,2024-04-06T03:00:00Z,pending,5240,"Sunitha Sarma",mock/ward-15/GVMC-015-0017.json
GVMC-015-0018,15,Sabbavaram,Anakapalli,17.607286,83.072804,"D.No 28, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Residential,925,new_build,0.92,0.93,0.79,0.88,0.6,0.61,2022,2024,2024-01-22T05:00:00Z,pending,74000,"Haritha Murthy",mock/ward-15/GVMC-015-0018.json
GVMC-015-0019,15,Sabbavaram,Anakapalli,17.621463,83.054921,"D.No 39, Main Road, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,126,new_build,0.62,0.65,0.51,0.5,0.56,0.46,2022,2024,2024-04-21T04:00:00Z,underassessed,10080,"Anil Raju",mock/ward-15/GVMC-015-0019.json
GVMC-015-0020,15,Sabbavaram,Anakapalli,17.580118,83.006021,"D.No 11, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,569,change_of_use,0.85,0.81,0.8,0.83,0.73,0.64,2022,2024,2024-06-19T03:00:00Z,pending,22760,"Divya Murthy",mock/ward-15/GVMC-015-0020.json
GVMC-015-0021,15,Sabbavaram,Anakapalli,17.638247,83.013068,"D.No 43, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,322,change_of_use,0.92,0.93,0.75,0.9,0.74,0.59,2022,2024,2024-12-19T04:00:00Z,pending,12880,"Suresh Varma",mock/ward-15/GVMC-015-0021.json
GVMC-015-0022,15,Sabbavaram,Anakapalli,17.585182,83.07952,"D.No 28-1, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,147,change_of_use,0.53,0.55,0.48,0.49,0.41,0.29,2022,2024,2024-12-20T01:00:00Z,verified,5880,"Venkata Reddy",mock/ward-15/GVMC-015-0022.json
GVMC-015-0023,15,Sabbavaram,Anakapalli,17.64789,83.063693,"D.No 29-2, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,375,change_of_use,0.49,0.44,0.5,0.49,0.29,0.4,2022,2024,2024-02-26T05:00:00Z,verified,15000,"Naveen Naidu",mock/ward-15/GVMC-015-0023.json
GVMC-015-0024,15,Sabbavaram,Anakapalli,17.64347,83.008989,"D.No 30-2, Market Road, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,330,new_build,0.77,0.8,0.68,0.62,0.62,0.5,2022,2024,2024-01-17T05:00:00Z,false_positive,26400,"Rajesh Murthy",mock/ward-15/GVMC-015-0024.json
GVMC-015-0025,15,Sabbavaram,Anakapalli,17.632405,83.052843,"D.No 17-9, Market Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,689,new_build,0.5,0.46,0.45,0.47,0.36,0.47,2022,2024,2024-01-06T02:00:00Z,pending,55120,"Sowjanya Reddy",mock/ward-15/GVMC-015-0025.json
GVMC-015-0026,15,Sabbavaram,Anakapalli,17.619923,83.034818,"D.No 24, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,324,change_of_use,0.94,0.89,0.78,0.82,0.67,0.77,2022,2024,2024-08-28T05:00:00Z,pending,12960,"Ramesh Patnaik",mock/ward-15/GVMC-015-0026.json
GVMC-015-0027,15,Sabbavaram,Anakapalli,17.631731,83.011047,"D.No 6, Beach Road, Sabbavaram, Visakhapatnam - 530040",530040,Residential,334,change_of_use,0.96,0.87,0.88,0.92,0.75,0.66,2022,2024,2024-03-21T02:00:00Z,false_positive,13360,"Krishna Reddy",mock/ward-15/GVMC-015-0027.json
GVMC-015-0028,15,Sabbavaram,Anakapalli,17.634089,83.028157,"D.No 5, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,337,new_build,0.58,0.56,0.5,0.44,0.35,0.37,2022,2024,2024-05-23T03:00:00Z,verified,26960,"Sowjanya Devi",mock/ward-15/GVMC-015-0028.json
GVMC-015-0029,15,Sabbavaram,Anakapalli,17.594495,83.091476,"D.No 28-7, Nagar Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,219,change_of_use,0.53,0.53,0.41,0.53,0.45,0.33,2022,2024,2024-01-03T03:00:00Z,pending,8760,"Anitha Reddy",mock/ward-15/GVMC-015-0029.json
GVMC-015-0030,15,Sabbavaram,Anakapalli,17.590529,83.041287,"D.No 1, Colony Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,751,new_build,0.9,0.81,0.81,0.78,0.71,0.54,2022,2024,2024-07-16T01:00:00Z,underassessed,60080,"Haritha Chowdary",mock/ward-15/GVMC-015-0030.json
GVMC-015-0031,15,Sabbavaram,Anakapalli,17.634389,83.005276,"D.No 25-8, Temple Street, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,931,new_build,0.68,0.67,0.65,0.56,0.6,0.45,2022,2024,2024-05-04T04:00:00Z,pending,74480,"Divya Chowdary",mock/ward-15/GVMC-015-0031.json
GVMC-015-0032,15,Sabbavaram,Anakapalli,17.633466,83.056546,"D.No 22, Main Road, Sabbavaram, Visakhapatnam - 530040",530040,Commercial,275,change_of_use,0.68,0.62,0.6,0.69,0.59,0.38,2022,2024,2024-03-03T04:00:00Z,pending,11000,"Kavitha Murthy",mock/ward-15/GVMC-015-0032.json
GVMC-015-0033,15,Sabbavaram,Anakapalli,17.619311,83.078767,"D.No 16, Lane, Sabbavaram, Visakhapatnam - 530040",530040,Mixed Use,583,change_of_use,0.83,0.83,0.7,0.7,0.73,0.62,2022,2024,2024-08-13T02:00:00Z,verified,23320,"Sunitha Devi",mock/ward-15/GVMC-015-0033.json
GVMC-015-0034,15,Sabbavaram,Anakapalli,17.622824,83.049266,"D.No 22-9, Ring Road Extension, Sabbavaram, Visakhapatnam - 530040",530040,Industrial,781,new_build,0.78,0.79,0.75,0.62,0.49,0.57,2022,2024,2024-02-23T03:00:00Z,pending,62480,"Rajesh Chowdary",mock/ward-15/GVMC-015-0034.json
GVMC-015-0035,15,Sabbavaram,Anakapalli,17.619191,83.091427,"D.No 36-9, Cross Street, Sabbavaram, Visakhapatnam - 530040",530040,Residential,157,new_build,0.77,0.7,0.6,0.66,0.51,0.47,2022,2024,2024-07-03T04:00:00Z,verified,12560,"Ramesh Patnaik",mock/ward-15/GVMC-015-0035.json
GVMC-016-0001,16,Simhachalam,Vepagunta,17.76308,83.251337,"D.No 10, Market Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,640,new_build,0.8,0.77,0.72,0.71,0.51,0.6,2022,2024,2024-01-18T02:00:00Z,false_positive,51200,"Divya Prasad",mock/ward-16/GVMC-016-0001.json
GVMC-016-0002,16,Simhachalam,Vepagunta,17.755277,83.256322,"D.No 2-3, Cross Street, Simhachalam, Visakhapatnam - 530044",530044,Residential,209,new_build,0.73,0.77,0.7,0.65,0.47,0.63,2022,2024,2024-10-26T01:00:00Z,false_positive,16720,"Divya Murthy",mock/ward-16/GVMC-016-0002.json
GVMC-016-0003,16,Simhachalam,Vepagunta,17.755122,83.249954,"D.No 30-4, Main Road, Simhachalam, Visakhapatnam - 530044",530044,Residential,644,new_build,0.58,0.49,0.5,0.5,0.43,0.47,2022,2024,2024-02-25T04:00:00Z,pending,51520,"Krishna Varma",mock/ward-16/GVMC-016-0003.json
